subj,Session,trial,rt,object_response,category,condition,imagename
subject-01,1,1,0.828052043914795,oven,oven,1-10-10,0001_eid_s01_1-10-10_oven_10_n04111531_17072.png
subject-01,1,2,0.925548076629639,boat,airplane,16-10-10,0002_eid_s01_16-10-10_airplane_10_n02690373_4183.png
subject-01,1,3,0.775381088256836,car,car,8-10-10,0003_eid_s01_8-10-10_car_10_n03100240_1137.png
subject-01,1,4,0.519556999206543,clock,clock,2-10-10,0004_eid_s01_2-10-10_clock_10_n04548280_7083.png
subject-01,1,5,0.72134804725647,bottle,bottle,2-10-10,0005_eid_s01_2-10-10_bottle_10_n02823428_7810.png
subject-01,1,6,1.26470518112183,boat,dog,128-10-10,0006_eid_s01_128-10-10_dog_10_n02091244_8368.png
subject-01,1,7,0.738478899002075,bicycle,bicycle,1-10-10,0007_eid_s01_1-10-10_bicycle_10_n02835271_2930.png
subject-01,1,8,0.642343997955322,oven,knife,4-10-10,0008_eid_s01_4-10-10_knife_10_n03041632_52848.png
subject-01,1,9,0.56015682220459,bottle,bottle,2-10-10,0009_eid_s01_2-10-10_bottle_10_n02823428_4097.png
subject-01,1,10,1.02044796943665,dog,dog,8-10-10,0010_eid_s01_8-10-10_dog_10_n02105641_10264.png
subject-01,1,11,1.3359100818634,car,boat,8-10-10,0011_eid_s01_8-10-10_boat_10_n03662601_10278.png
subject-01,1,12,1.07602500915527,bear,truck,32-10-10,0012_eid_s01_32-10-10_truck_10_n04467665_76958.png
subject-01,1,13,0.869771003723145,cat,dog,16-10-10,0013_eid_s01_16-10-10_dog_10_n02088238_12552.png
subject-01,1,14,0.923352003097534,boat,dog,8-10-10,0014_eid_s01_8-10-10_dog_10_n02102040_994.png
subject-01,1,15,0.902994871139526,cat,bear,128-10-10,0015_eid_s01_128-10-10_bear_10_n02133161_1944.png
subject-01,1,16,0.736793041229248,car,car,16-10-10,0016_eid_s01_16-10-10_car_10_n02814533_43040.png
subject-01,1,17,1.20865201950073,oven,oven,128-10-10,0017_eid_s01_128-10-10_oven_10_n04111531_18592.png
subject-01,1,18,1.37067413330078,airplane,chair,16-10-10,0018_eid_s01_16-10-10_chair_10_n02791124_4294.png
subject-01,1,19,0.914475917816162,oven,knife,32-10-10,0019_eid_s01_32-10-10_knife_10_n03041632_2630.png
