subj,Session,trial,rt,object_response,category,condition,imagename
subject-03,1,1,0.741258144378662,cat,dog,16-10-10,0001_eid_s03_16-10-10_dog_10_n02095314_5363.png
subject-03,1,2,0.775246143341064,dog,dog,4-10-10,0002_eid_s03_4-10-10_dog_10_n02086079_4143.png
subject-03,1,3,0.936997175216675,dog,dog,4-10-10,0003_eid_s03_4-10-10_dog_10_n02100583_9672.png
subject-03,1,4,1.10515403747559,bottle,chair,16-10-10,0004_eid_s03_16-10-10_chair_10_n04429376_11720.png
subject-03,1,5,1.11859321594238,boat,car,64-10-10,0005_eid_s03_64-10-10_car_10_n04285008_6102.png
subject-03,1,6,1.48877096176147,bicycle,chair,32-10-10,0006_eid_s03_32-10-10_chair_10_n04099969_1998.png
subject-03,1,7,1.09032607078552,keyboard,keyboard,8-10-10,0007_eid_s03_8-10-10_keyboard_10_n03085013_21932.png
subject-03,1,8,0.998451948165894,bear,bear,16-10-10,0008_eid_s03_16-10-10_bear_10_n02133161_1234.png
subject-03,1,9,0.919811010360718,cat,bottle,64-10-10,0009_eid_s03_64-10-10_bottle_10_n04557648_2654.png
subject-03,1,10,0.949684858322144,bicycle,bicycle,4-10-10,0010_eid_s03_4-10-10_bicycle_10_n03792782_25019.png
subject-03,1,11,1.04186201095581,knife,knife,16-10-10,0011_eid_s03_16-10-10_knife_10_n03041632_37513.png
subject-03,1,12,1.34763717651367,keyboard,keyboard,1-10-10,0012_eid_s03_1-10-10_keyboard_10_n04505470_4621.png
subject-03,1,13,1.10322403907776,bottle,bottle,16-10-10,0013_eid_s03_16-10-10_bottle_10_n03937543_7767.png
subject-03,1,14,1.03690195083618,bird,bird,32-10-10,0014_eid_s03_32-10-10_bird_10_n01796340_3845.png
subject-03,1,15,1.07273101806641,boat,bicycle,32-10-10,0015_eid_s03_32-10-10_bicycle_10_n02835271_6122.png
subject-03,1,16,1.09086489677429,cat,truck,32-10-10,0016_eid_s03_32-10-10_truck_10_n04467665_76958.png
subject-03,1,17,1.03048396110535,elephant,elephant,8-10-10,0017_eid_s03_8-10-10_elephant_10_n02504458_6931.png
subject-03,1,18,0.722131013870239,clock,clock,1-10-10,0018_eid_s03_1-10-10_clock_10_n02708093_8257.png
subject-03,1,19,0.850121974945068,cat,cat,8-10-10,0019_eid_s03_8-10-10_cat_10_n02125311_2923.png
subject-03,1,20,1.12772798538208,boat,boat,32-10-10,0020_eid_s03_32-10-10_boat_10_n03344393_897.png
subject-03,1,21,1.01569104194641,dog,dog,64-10-10,0021_eid_s03_64-10-10_dog_10_n02107683_5424.png
subject-03,1,22,1.04549503326416,bird,bird,32-10-10,0022_eid_s03_32-10-10_bird_10_n01537544_5944.png
