subj,Session,trial,rt,object_response,category,condition,imagename
subject-01,1,1,1.176265001297,bear,oven,16-0-10,0001_eid_s01_16-0-10_oven_10_n04111531_13542.png
subject-01,1,2,0.715971946716309,car,car,4-0-10,0002_eid_s01_4-0-10_car_10_n03100240_5570.png
subject-01,1,3,0.559852123260498,cat,bird,8-0-10,0003_eid_s01_8-0-10_bird_10_n01820546_4847.png
subject-01,1,4,0.963662147521973,bear,bear,32-0-10,0004_eid_s01_32-0-10_bear_10_n02133161_15561.png
subject-01,1,5,0.835409164428711,keyboard,bird,64-0-10,0005_eid_s01_64-0-10_bird_10_n01531178_9584.png
subject-01,1,6,1.07508206367493,dog,bicycle,8-0-10,0006_eid_s01_8-0-10_bicycle_10_n02835271_18846.png
subject-01,1,7,0.696997880935669,oven,oven,4-0-10,0007_eid_s01_4-0-10_oven_10_n04111531_73.png
subject-01,1,8,0.546862125396729,clock,clock,2-0-10,0008_eid_s01_2-0-10_clock_10_n04548280_6159.png
subject-01,1,9,1.02276110649109,chair,chair,32-0-10,0009_eid_s01_32-0-10_chair_10_n03376595_9395.png
subject-01,1,10,0.816303014755249,bottle,bicycle,64-0-10,0010_eid_s01_64-0-10_bicycle_10_n02835271_1918.png
subject-01,1,11,1.22644090652466,keyboard,bicycle,128-0-10,0011_eid_s01_128-0-10_bicycle_10_n02835271_42320.png
subject-01,1,12,0.722123146057129,elephant,elephant,1-0-10,0012_eid_s01_1-0-10_elephant_10_n02504458_3628.png
subject-01,1,13,1.11795282363892,car,knife,64-0-10,0013_eid_s01_64-0-10_knife_10_n03041632_86554.png
subject-01,1,14,1.04958510398865,bear,cat,8-0-10,0014_eid_s01_8-0-10_cat_10_n02123394_1726.png
subject-01,1,15,1.02940607070923,boat,cat,32-0-10,0015_eid_s01_32-0-10_cat_10_n02123597_6721.png
subject-01,1,16,1.24545097351074,clock,oven,2-0-10,0016_eid_s01_2-0-10_oven_10_n04111531_21869.png
subject-01,1,17,1.27309513092041,dog,bear,4-0-10,0017_eid_s01_4-0-10_bear_10_n02134084_2949.png
subject-01,1,18,1.14299011230469,bird,truck,8-0-10,0018_eid_s01_8-0-10_truck_10_n03417042_18743.png
subject-01,1,19,1.27084994316101,airplane,bird,16-0-10,0019_eid_s01_16-0-10_bird_10_n01616318_4246.png
subject-01,1,20,1.33452200889587,bear,bicycle,8-0-10,0020_eid_s01_8-0-10_bicycle_10_n03792782_66771.png
subject-01,1,21,0.594458103179932,keyboard,keyboard,2-0-10,0021_eid_s01_2-0-10_keyboard_10_n04505470_3531.png
subject-01,1,22,0.600131988525391,clock,clock,8-0-10,0022_eid_s01_8-0-10_clock_10_n04548280_6463.png
subject-01,1,23,1.21405386924744,boat,keyboard,16-0-10,0023_eid_s01_16-0-10_keyboard_10_n04505470_4974.png
subject-01,1,24,0.686115026473999,keyboard,chair,4-0-10,0024_eid_s01_4-0-10_chair_10_n03376595_360.png
subject-01,1,25,1.23158192634583,bird,dog,16-0-10,0025_eid_s01_16-0-10_dog_10_n02097130_2752.png
subject-01,1,26,1.5000581741333,cat,bicycle,2-0-10,0026_eid_s01_2-0-10_bicycle_10_n02835271_3406.png
subject-01,1,27,1.07159686088562,chair,bottle,16-0-10,0027_eid_s01_16-0-10_bottle_10_n04560804_11732.png
subject-01,1,28,0.949134826660156,car,bottle,32-0-10,0028_eid_s01_32-0-10_bottle_10_n04591713_13589.png
subject-01,1,29,0.719342947006226,cat,cat,2-0-10,0029_eid_s01_2-0-10_cat_10_n02123045_4009.png
subject-01,1,30,1.50005412101746,bear,chair,8-0-10,0030_eid_s01_8-0-10_chair_10_n02791124_1704.png
subject-01,1,31,0.868928909301758,oven,bicycle,128-0-10,0031_eid_s01_128-0-10_bicycle_10_n03792782_28395.png
subject-01,1,32,1.02844882011414,cat,truck,16-0-10,0032_eid_s01_16-0-10_truck_10_n03417042_4288.png
subject-01,1,33,0.626168012619019,keyboard,keyboard,1-0-10,0033_eid_s01_1-0-10_keyboard_10_n04505470_3371.png
subject-01,1,34,0.578294992446899,cat,cat,1-0-10,0034_eid_s01_1-0-10_cat_10_n02124075_13436.png
subject-01,1,35,1.50008010864258,clock,dog,32-0-10,0035_eid_s01_32-0-10_dog_10_n02097209_8270.png
subject-01,1,36,1.19559597969055,dog,clock,128-0-10,0036_eid_s01_128-0-10_clock_10_n04548280_7795.png
subject-01,1,37,0.903419017791748,bottle,car,32-0-10,0037_eid_s01_32-0-10_car_10_n03100240_21737.png
subject-01,1,38,1.14300513267517,truck,clock,128-0-10,0038_eid_s01_128-0-10_clock_10_n02708093_1862.png
subject-01,1,39,1.24293303489685,elephant,bicycle,64-0-10,0039_eid_s01_64-0-10_bicycle_10_n03792782_9412.png
subject-01,1,40,0.809031009674072,cat,bear,32-0-10,0040_eid_s01_32-0-10_bear_10_n02134418_163.png
subject-01,1,41,1.09460401535034,boat,keyboard,16-0-10,0041_eid_s01_16-0-10_keyboard_10_n03085013_25675.png
subject-01,1,42,0.650599002838135,truck,truck,2-0-10,0042_eid_s01_2-0-10_truck_10_n03417042_1716.png
