subj,Session,trial,rt,object_response,category,condition,imagename
subject-03,1,1,1.24921989440918,bottle,elephant,c03,0001_cop_s03_c03_elephant_10_n02504458_5320.png
subject-03,1,2,1.22512698173523,airplane,airplane,c10,0002_cop_s03_c10_airplane_10_n02690373_6549.png
subject-03,1,3,0.528788089752197,bottle,bottle,c100,0003_cop_s03_c100_bottle_10_n03983396_11519.png
subject-03,1,4,0.832769155502319,bird,bird,c05,0004_cop_s03_c05_bird_10_n02037110_6736.png
subject-03,1,5,1.13634204864502,boat,bird,c03,0005_cop_s03_c03_bird_10_n01860187_728.png
subject-03,1,6,1.09022498130798,car,car,c05,0006_cop_s03_c05_car_10_n03100240_5718.png
subject-03,1,7,0.75829815864563,keyboard,keyboard,c03,0007_cop_s03_c03_keyboard_10_n04505470_5022.png
subject-03,1,8,0.814162015914917,bear,cat,c01,0008_cop_s03_c01_cat_10_n02123045_10689.png
subject-03,1,9,0.765851020812988,car,car,c15,0009_cop_s03_c15_car_10_n03100240_1856.png
subject-03,1,10,0.575971841812134,boat,boat,c15,0010_cop_s03_c15_boat_10_n02951358_10912.png
subject-03,1,11,0.819444179534912,car,truck,c10,0011_cop_s03_c10_truck_10_n03417042_7530.png
subject-03,1,12,0.803172826766968,boat,clock,c03,0012_cop_s03_c03_clock_10_n04548280_750.png
subject-03,1,13,0.92146897315979,cat,cat,c05,0013_cop_s03_c05_cat_10_n02125311_46330.png
subject-03,1,14,0.626744031906128,bicycle,bicycle,c100,0014_cop_s03_c100_bicycle_10_n03792782_19937.png
subject-03,1,15,NaN,na,oven,c100,0015_cop_s03_c100_oven_10_n04111531_6536.png
subject-03,1,16,1.50005602836609,elephant,bear,c03,0016_cop_s03_c03_bear_10_n02134418_12457.png
subject-03,1,17,0.860146999359131,boat,knife,c03,0017_cop_s03_c03_knife_10_n03041632_29684.png
subject-03,1,18,0.608047962188721,dog,dog,c100,0018_cop_s03_c100_dog_10_n02109047_14207.png
subject-03,1,19,0.749829053878784,airplane,airplane,c15,0019_cop_s03_c15_airplane_10_n02690373_10181.png
subject-03,1,20,0.939726114273071,oven,keyboard,c15,0020_cop_s03_c15_keyboard_10_n03085013_20891.png
subject-03,1,21,0.577878952026367,car,car,c10,0021_cop_s03_c10_car_10_n03100240_12141.png
subject-03,1,22,1.28327608108521,knife,knife,c50,0022_cop_s03_c50_knife_10_n03041632_13612.png
subject-03,1,23,0.997083902359009,car,boat,c10,0023_cop_s03_c10_boat_10_n03344393_14897.png
subject-03,1,24,1.38091683387756,oven,boat,c10,0024_cop_s03_c10_boat_10_n03344393_6638.png
subject-03,1,25,1.47474908828735,truck,knife,c03,0025_cop_s03_c03_knife_10_n03041632_31932.png
subject-03,1,26,0.850817918777466,dog,dog,c05,0026_cop_s03_c05_dog_10_n02086079_37199.png
subject-03,1,27,1.4023449420929,oven,keyboard,c05,0027_cop_s03_c05_keyboard_10_n03085013_30899.png
subject-03,1,28,0.740431785583496,chair,chair,c15,0028_cop_s03_c15_chair_10_n03376595_9482.png
subject-03,1,29,0.682137966156006,car,car,c100,0029_cop_s03_c100_car_10_n03100240_13707.png
subject-03,1,30,1.36986994743347,keyboard,bottle,c10,0030_cop_s03_c10_bottle_10_n03937543_2494.png
subject-03,1,31,0.983613014221191,chair,chair,c03,0031_cop_s03_c03_chair_10_n04099969_3536.png
subject-03,1,32,0.663741827011108,bird,bird,c100,0032_cop_s03_c100_bird_10_n01616318_5417.png
subject-03,1,33,1.05525803565979,bottle,bottle,c10,0033_cop_s03_c10_bottle_10_n04557648_818.png
subject-03,1,34,0.491095066070557,clock,clock,c50,0034_cop_s03_c50_clock_10_n02708093_2043.png
subject-03,1,35,0.563096046447754,boat,boat,c30,0035_cop_s03_c30_boat_10_n03662601_3741.png
