subj,Session,trial,rt,object_response,category,condition,imagename
subject-04,1,1,1.14607691764832,bear,cat,15,0001_lp_s04_15_cat_10_n02125311_24439.png
subject-04,1,2,1.31186699867249,bear,elephant,10,0002_lp_s04_10_elephant_10_n02504458_3648.png
subject-04,1,3,1.50011110305786,bird,car,15,0003_lp_s04_15_car_10_n02814533_36206.png
subject-04,1,4,0.807672023773193,dog,dog,5,0004_lp_s04_5_dog_10_n02107683_1076.png
subject-04,1,5,1.27975392341614,boat,clock,40,0005_lp_s04_40_clock_10_n04548280_2942.png
subject-04,1,6,1.14918518066406,elephant,elephant,0,0006_lp_s04_0_elephant_10_n02504013_3569.png
subject-04,1,7,1.28334903717041,chair,chair,10,0007_lp_s04_10_chair_10_n03376595_9176.png
subject-04,1,8,1.50012302398682,bird,bird,5,0008_lp_s04_5_bird_10_n01824575_4941.png
subject-04,1,9,0.816940069198608,airplane,airplane,3,0009_lp_s04_3_airplane_10_n02690373_3993.png
subject-04,1,10,1.1964168548584,clock,bottle,7,0010_lp_s04_7_bottle_10_n04591713_6923.png
subject-04,1,11,1.438227891922,chair,chair,15,0011_lp_s04_15_chair_10_n04429376_16192.png
subject-04,1,12,1.31614899635315,clock,bottle,7,0012_lp_s04_7_bottle_10_n03937543_3358.png
subject-04,1,13,0.845925092697144,knife,knife,0,0013_lp_s04_0_knife_10_n03041632_22570.png
subject-04,1,14,1.26376414299011,car,bottle,3,0014_lp_s04_3_bottle_10_n02823428_7650.png
subject-04,1,15,1.18759298324585,boat,bird,40,0015_lp_s04_40_bird_10_n02018795_4730.png
subject-04,1,16,1.03942108154297,bicycle,bicycle,0,0016_lp_s04_0_bicycle_10_n03792782_8287.png
subject-04,1,17,1.0630419254303,car,car,3,0017_lp_s04_3_car_10_n03100240_7836.png
subject-04,1,18,1.50003409385681,elephant,bear,7,0018_lp_s04_7_bear_10_n02134418_5326.png
subject-04,1,19,1.43090891838074,boat,bottle,40,0019_lp_s04_40_bottle_10_n04560804_3392.png
subject-04,1,20,1.13450717926025,oven,bird,10,0020_lp_s04_10_bird_10_n01616318_2290.png
subject-04,1,21,1.27280211448669,boat,boat,1,0021_lp_s04_1_boat_10_n03344393_4616.png
subject-04,1,22,1.50012397766113,dog,truck,10,0022_lp_s04_10_truck_10_n03417042_1437.png
subject-04,1,23,1.23439598083496,bear,bear,10,0023_lp_s04_10_bear_10_n02134418_3793.png
subject-04,1,24,1.19816398620605,keyboard,oven,10,0024_lp_s04_10_oven_10_n04111531_7619.png
subject-04,1,25,0.957671880722046,truck,truck,5,0025_lp_s04_5_truck_10_n04467665_34253.png
subject-04,1,26,1.04945683479309,chair,oven,1,0026_lp_s04_1_oven_10_n04111531_2715.png
subject-04,1,27,0.911361932754517,keyboard,keyboard,7,0027_lp_s04_7_keyboard_10_n04505470_1120.png
subject-04,1,28,0.767267942428589,bottle,bottle,0,0028_lp_s04_0_bottle_10_n02823428_40.png
subject-04,1,29,1.11082005500793,clock,boat,40,0029_lp_s04_40_boat_10_n02951358_16196.png
subject-04,1,30,1.41271591186523,keyboard,keyboard,15,0030_lp_s04_15_keyboard_10_n04505470_1479.png
