subj,Session,trial,rt,object_response,category,condition,imagename
subject-03,1,1,1.02795696258545,boat,bottle,60,0001_ps_s03_60_bottle_10_n02823428_889.png
subject-03,1,2,0.91179895401001,airplane,airplane,90,0002_ps_s03_90_airplane_10_n02690373_1696.png
subject-03,1,3,0.539807081222534,knife,knife,30,0003_ps_s03_30_knife_10_n03041632_20770.png
subject-03,1,4,0.937772989273071,bottle,truck,150,0004_ps_s03_150_truck_10_n03417042_1279.png
subject-03,1,5,0.601234912872314,bicycle,bicycle,30,0005_ps_s03_30_bicycle_10_n03792782_8374.png
subject-03,1,6,0.961323976516724,elephant,elephant,30,0006_ps_s03_30_elephant_10_n02504458_7033.png
subject-03,1,7,0.928899765014648,boat,car,180,0007_ps_s03_180_car_10_n04285008_11770.png
subject-03,1,8,0.857043981552124,bottle,bottle,30,0008_ps_s03_30_bottle_10_n04591713_5558.png
subject-03,1,9,0.71644401550293,boat,airplane,150,0009_ps_s03_150_airplane_10_n02690373_9432.png
subject-03,1,10,0.708317995071411,airplane,airplane,60,0010_ps_s03_60_airplane_10_n02690373_10399.png
subject-03,1,11,0.704149007797241,clock,bear,120,0011_ps_s03_120_bear_10_n02132136_3616.png
subject-03,1,12,0.930129051208496,knife,knife,0,0012_ps_s03_0_knife_10_n03041632_62810.png
subject-03,1,13,0.789925098419189,boat,bird,180,0013_ps_s03_180_bird_10_n01534433_10801.png
subject-03,1,14,0.875602006912231,keyboard,keyboard,0,0014_ps_s03_0_keyboard_10_n04505470_9514.png
subject-03,1,15,0.805247068405151,boat,bottle,60,0015_ps_s03_60_bottle_10_n03983396_2205.png
subject-03,1,16,0.687397956848145,bird,bird,90,0016_ps_s03_90_bird_10_n01530575_35115.png
subject-03,1,17,0.668954849243164,cat,cat,90,0017_ps_s03_90_cat_10_n02123394_702.png
subject-03,1,18,0.766785144805908,clock,dog,150,0018_ps_s03_150_dog_10_n02109525_40708.png
subject-03,1,19,0.626622915267944,bear,bear,0,0019_ps_s03_0_bear_10_n02134418_2324.png
subject-03,1,20,0.664427042007446,cat,cat,0,0020_ps_s03_0_cat_10_n02123394_6517.png
subject-03,1,21,0.914345979690552,car,car,0,0021_ps_s03_0_car_10_n04285008_1867.png
subject-03,1,22,0.870031833648682,cat,knife,30,0022_ps_s03_30_knife_10_n03041632_3063.png
subject-03,1,23,1.29394793510437,boat,keyboard,150,0023_ps_s03_150_keyboard_10_n04505470_1076.png
subject-03,1,24,0.97188401222229,oven,oven,150,0024_ps_s03_150_oven_10_n04111531_15296.png
subject-03,1,25,1.04346299171448,elephant,knife,90,0025_ps_s03_90_knife_10_n03041632_25498.png
subject-03,1,26,0.701529979705811,truck,truck,60,0026_ps_s03_60_truck_10_n03417042_18374.png
subject-03,1,27,1.16704797744751,bird,boat,150,0027_ps_s03_150_boat_10_n04273569_62.png
subject-03,1,28,0.948935985565186,bear,bear,180,0028_ps_s03_180_bear_10_n02132136_20883.png
subject-03,1,29,0.798708915710449,car,car,60,0029_ps_s03_60_car_10_n02814533_38071.png
subject-03,1,30,0.876748085021973,knife,cat,180,0030_ps_s03_180_cat_10_n02123597_3944.png
subject-03,1,31,0.976285219192505,knife,knife,60,0031_ps_s03_60_knife_10_n03041632_4714.png
subject-03,1,32,0.898185014724731,clock,car,150,0032_ps_s03_150_car_10_n02814533_85659.png
subject-03,1,33,0.632050037384033,boat,clock,180,0033_ps_s03_180_clock_10_n03196217_4492.png
subject-03,1,34,0.639739036560059,boat,elephant,180,0034_ps_s03_180_elephant_10_n02504013_698.png
subject-03,1,35,0.771675825119019,elephant,elephant,90,0035_ps_s03_90_elephant_10_n02504013_3081.png
subject-03,1,36,0.621587991714478,bird,bird,90,0036_ps_s03_90_bird_10_n01601694_2723.png
subject-03,1,37,0.74352502822876,bear,bear,150,0037_ps_s03_150_bear_10_n02133161_2340.png
subject-03,1,38,0.883117914199829,bicycle,keyboard,150,0038_ps_s03_150_keyboard_10_n03085013_15162.png
subject-03,1,39,0.654864072799683,airplane,airplane,90,0039_ps_s03_90_airplane_10_n02690373_19118.png
subject-03,1,40,0.802574872970581,boat,boat,90,0040_ps_s03_90_boat_10_n03344393_3072.png
subject-03,1,41,0.924504995346069,airplane,truck,60,0041_ps_s03_60_truck_10_n04467665_67115.png
subject-03,1,42,1.03223991394043,bear,dog,150,0042_ps_s03_150_dog_10_n02089973_2756.png
subject-03,1,43,0.738069772720337,elephant,elephant,90,0043_ps_s03_90_elephant_10_n02504458_3153.png
subject-03,1,44,1.03589916229248,knife,bottle,120,0044_ps_s03_120_bottle_10_n04557648_1136.png
subject-03,1,45,0.799916982650757,keyboard,keyboard,30,0045_ps_s03_30_keyboard_10_n04505470_6963.png
subject-03,1,46,0.655588150024414,truck,truck,90,0046_ps_s03_90_truck_10_n03417042_5228.png
subject-03,1,47,0.545460939407349,clock,clock,60,0047_ps_s03_60_clock_10_n04548280_5734.png
subject-03,1,48,0.78703784942627,car,truck,120,0048_ps_s03_120_truck_10_n03796401_28190.png
subject-03,1,49,0.842911958694458,bicycle,bicycle,60,0049_ps_s03_60_bicycle_10_n02835271_4730.png
subject-03,1,50,1.23869204521179,bear,bear,60,0050_ps_s03_60_bear_10_n02134084_21921.png
subject-03,1,51,0.742652893066406,car,dog,180,0051_ps_s03_180_dog_10_n02105162_9615.png
subject-03,1,52,0.764412879943848,clock,chair,120,0052_ps_s03_120_chair_10_n02791124_4319.png
subject-03,1,53,0.652318954467773,boat,oven,120,0053_ps_s03_120_oven_10_n04111531_2922.png
subject-03,1,54,0.651999950408936,cat,cat,0,0054_ps_s03_0_cat_10_n02123045_10887.png
subject-03,1,55,0.636057138442993,airplane,airplane,60,0055_ps_s03_60_airplane_10_n02690373_243.png
subject-03,1,56,0.910104990005493,bird,dog,150,0056_ps_s03_150_dog_10_n02110806_2269.png
subject-03,1,57,0.673888921737671,bicycle,bicycle,60,0057_ps_s03_60_bicycle_10_n03792782_1477.png
subject-03,1,58,1.16133499145508,airplane,car,180,0058_ps_s03_180_car_10_n03100240_4619.png
subject-03,1,59,0.687126874923706,airplane,elephant,180,0059_ps_s03_180_elephant_10_n02504013_5021.png
subject-03,1,60,0.907013893127441,clock,chair,120,0060_ps_s03_120_chair_10_n04429376_16869.png
subject-03,1,61,0.976883172988892,knife,bottle,0,0061_ps_s03_0_bottle_10_n03937543_3079.png
subject-03,1,62,1.01073598861694,cat,elephant,180,0062_ps_s03_180_elephant_10_n02504013_3029.png
subject-03,1,63,0.788789033889771,airplane,truck,120,0063_ps_s03_120_truck_10_n04467665_51397.png
subject-03,1,64,0.752145051956177,bicycle,knife,120,0064_ps_s03_120_knife_10_n03041632_36280.png
subject-03,1,65,0.572016000747681,clock,clock,90,0065_ps_s03_90_clock_10_n04548280_6022.png
subject-03,1,66,0.875952005386353,bicycle,bicycle,120,0066_ps_s03_120_bicycle_10_n02835271_19213.png
subject-03,1,67,0.937669992446899,bird,bird,60,0067_ps_s03_60_bird_10_n01560419_6863.png
subject-03,1,68,0.823467016220093,bird,bird,0,0068_ps_s03_0_bird_10_n01817953_2257.png
subject-03,1,69,0.745253086090088,bicycle,bird,90,0069_ps_s03_90_bird_10_n01582220_261.png
subject-03,1,70,0.877120018005371,clock,oven,0,0070_ps_s03_0_oven_10_n04111531_22886.png
subject-03,1,71,0.924815893173218,bicycle,bicycle,0,0071_ps_s03_0_bicycle_10_n02835271_4963.png
subject-03,1,72,0.806611776351929,dog,dog,60,0072_ps_s03_60_dog_10_n02090721_1105.png
subject-03,1,73,0.750670909881592,truck,truck,30,0073_ps_s03_30_truck_10_n04467665_6523.png
subject-03,1,74,1.14062905311584,car,car,120,0074_ps_s03_120_car_10_n04285008_13247.png
subject-03,1,75,0.692528009414673,cat,cat,90,0075_ps_s03_90_cat_10_n02123597_13823.png
subject-03,1,76,0.595971822738647,keyboard,keyboard,0,0076_ps_s03_0_keyboard_10_n04505470_1342.png
subject-03,1,77,0.622269868850708,car,car,120,0077_ps_s03_120_car_10_n04285008_3884.png
subject-03,1,78,0.767457962036133,elephant,elephant,60,0078_ps_s03_60_elephant_10_n02504458_6715.png
subject-03,1,79,0.707731008529663,bear,bird,150,0079_ps_s03_150_bird_10_n01833805_30804.png
subject-03,1,80,0.559151172637939,cat,cat,30,0080_ps_s03_30_cat_10_n02123045_11826.png
subject-03,1,81,0.88870096206665,airplane,airplane,90,0081_ps_s03_90_airplane_10_n02690373_1854.png
subject-03,1,82,0.814389944076538,truck,truck,90,0082_ps_s03_90_truck_10_n03796401_6772.png
subject-03,1,83,0.616265058517456,boat,bear,150,0083_ps_s03_150_bear_10_n02134084_3860.png
subject-03,1,84,0.710241079330444,bird,bird,0,0084_ps_s03_0_bird_10_n02011460_5925.png
subject-03,1,85,0.815810203552246,bicycle,bicycle,90,0085_ps_s03_90_bicycle_10_n02835271_22739.png
subject-03,1,86,0.821799993515015,airplane,boat,120,0086_ps_s03_120_boat_10_n03662601_7885.png
subject-03,1,87,0.92209005355835,cat,cat,90,0087_ps_s03_90_cat_10_n02123045_12691.png
subject-03,1,88,0.857363939285278,bottle,knife,60,0088_ps_s03_60_knife_10_n03041632_105581.png
subject-03,1,89,0.849536895751953,knife,car,120,0089_ps_s03_120_car_10_n03100240_14794.png
subject-03,1,90,0.628738880157471,truck,truck,60,0090_ps_s03_60_truck_10_n03796401_8037.png
